Device ID,Build Date,Cookie Ver,Session ID,Play Mode,Language,Event ID,Time Taken,Result,Age,Session Total Time,Total Correct,Total Wrong
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,2A_Length,00:00:23,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,2B_Patterns,00:00:27,Incorrect,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,2C_Length,00:00:17,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,2D_Number_Sense,00:00:11,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,2E_Add_Subtract,00:00:18,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,3A_Number_Sense,00:00:18,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,3B_Patterns,00:00:48,Incorrect,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,3C_Add_Subtract,00:00:25,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,3D_Weight,00:01:17,Incorrect,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,4A_Number_Sense,00:00:29,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,4B_Length,00:00:29,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,4C_Data_Handling,00:01:22,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,4D_Time,00:00:22,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,5A_Data_Handling,00:00:11,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,5B_Multiplication,00:00:49,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,5C_Fractions,00:01:05,Incorrect,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,6A_Operations,00:01:06,Correct,12,00:17:12,20,5
DJMXX00S,2015-04-02,13,XGD2T,play all,kn-in,6B_Fractions,00:00:32,Incorrect,12,00:17:12,20,5
7CZKL1XX,2015-04-02,13,VTCKQ,diagnostic map,kn-in,T_Tutorial,00:00:08,Correct,16,00:03:02,5,3
7CZKL1XX,2015-04-02,13,VTCKQ,diagnostic map,kn-in,T2_Tutorial,00:00:10,Correct,16,00:03:02,5,3
7CZKL1XX,2015-04-02,13,VTCKQ,diagnostic map,kn-in,2A_Length,00:00:20,Correct,16,00:03:02,5,3
7CZKL1XX,2015-04-02,13,VTCKQ,diagnostic map,kn-in,3A_Number_Sense,00:00:17,Incorrect,16,00:03:02,5,3
7CZKL1XX,2015-04-02,13,VTCKQ,diagnostic map,kn-in,3B_Patterns,00:00:26,Incorrect,16,00:03:02,5,3
7CZKL1XX,2015-04-02,13,VTCKQ,diagnostic map,kn-in,2B_Patterns,00:00:25,Correct,16,00:03:02,5,3
7CZKL1XX,2015-04-02,13,VTCKQ,diagnostic map,kn-in,3C_Add_Subtract,00:00:25,Correct,16,00:03:02,5,3
7CZKL1XX,2015-04-02,13,VTCKQ,diagnostic map,kn-in,3D_Weight,00:00:51,Incorrect,16,00:03:02,5,3
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,T_Tutorial,00:00:06,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,T2_Tutorial,00:00:08,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,1A_Premath,00:00:12,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,1B_Premath,00:00:22,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,1C_Order_By_Size,00:00:42,Incorrect,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,1D_Premath,00:00:08,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,1E_Premath,00:00:09,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,2A_Length,00:00:22,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,2B_Patterns,00:00:17,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,2C_Length,00:00:18,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,2D_Number_Sense,00:00:11,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,2E_Add_Subtract,00:00:26,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,3A_Number_Sense,00:00:10,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,3B_Patterns,00:00:17,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,3C_Add_Subtract,00:00:22,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,3D_Weight,00:00:36,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,4A_Number_Sense,00:00:26,Incorrect,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,4B_Length,00:00:28,Incorrect,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,4C_Data_Handling,00:00:38,Incorrect,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,4D_Time,00:00:08,Correct,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,5A_Data_Handling,00:00:24,Incorrect,15,00:09:20,16,6
EYODV719,2015-04-02,13,9LCA8,play all,kn-in,5B_Multiplication,00:01:50,Incorrect,15,00:09:20,16,6
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,T_Tutorial,00:00:10,Correct,16,00:02:53,7,4
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,T2_Tutorial,00:00:09,Correct,16,00:02:53,7,4
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,2A_Length,00:00:15,Correct,16,00:02:53,7,4
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,3A_Number_Sense,00:00:10,Incorrect,16,00:02:53,7,4
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,3B_Patterns,00:00:16,Incorrect,16,00:02:53,7,4
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,2B_Patterns,00:00:11,Incorrect,16,00:02:53,7,4
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,1A_Premath,00:00:17,Correct,16,00:02:53,7,4
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,2C_Length,00:00:09,Incorrect,16,00:02:53,7,4
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,1B_Premath,00:00:24,Correct,16,00:02:53,7,4
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,2D_Number_Sense,00:00:29,Correct,16,00:02:53,7,4
0UCAFW98,2015-04-02,13,90OEB,diagnostic map,kn-in,2E_Add_Subtract,00:00:23,Correct,16,00:02:53,7,4
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,T_Tutorial,00:00:10,Correct,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,T2_Tutorial,00:00:10,Correct,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,1A_Premath,00:00:18,Correct,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,1B_Premath,00:00:13,Incorrect,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,1C_Order_By_Size,00:00:24,Incorrect,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,1D_Premath,00:00:10,Correct,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,1E_Premath,00:00:13,Correct,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,2A_Length,00:00:15,Correct,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,2B_Patterns,00:00:15,Incorrect,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,2C_Length,00:00:16,Incorrect,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,2D_Number_Sense,00:00:34,Correct,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,2E_Add_Subtract,00:00:18,Correct,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,3A_Number_Sense,00:00:22,Incorrect,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,3B_Patterns,00:00:22,Incorrect,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,3C_Add_Subtract,00:00:18,Correct,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,3D_Weight,00:00:17,Correct,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,4A_Number_Sense,00:00:19,Incorrect,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,4B_Length,00:00:19,Incorrect,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,4C_Data_Handling,00:01:11,Incorrect,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,4D_Time,00:01:18,Incorrect,17,00:09:18,11,10
8DJ32XBN,2015-04-02,13,4VQSF,play all,kn-in,5A_Data_Handling,00:00:16,Correct,17,00:09:18,11,10
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,T_Tutorial,00:00:09,Correct,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,T2_Tutorial,00:00:22,Correct,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,1A_Premath,00:00:42,Correct,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,1B_Premath,00:01:00,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,1C_Order_By_Size,00:00:34,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,1D_Premath,00:00:09,Correct,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,1E_Premath,00:00:25,Correct,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,2A_Length,00:00:25,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,2B_Patterns,00:00:12,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,2C_Length,00:00:30,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,2D_Number_Sense,00:00:18,Correct,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,2E_Add_Subtract,00:00:20,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,3A_Number_Sense,00:00:26,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,3B_Patterns,00:00:34,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,3C_Add_Subtract,00:00:28,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,3D_Weight,00:00:30,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,4A_Number_Sense,00:00:29,Incorrect,5,00:09:10,6,12
WCI4UI9H,2015-04-02,13,LO774,play all,kn-in,4B_Length,00:00:57,Incorrect,5,00:09:10,6,12
7CZKL1XX,2015-04-02,13,VADOS,diagnostic map,kn-in,T_Tutorial,00:00:10,Correct,16,00:04:32,7,3
7CZKL1XX,2015-04-02,13,VADOS,diagnostic map,kn-in,T2_Tutorial,00:00:14,Correct,16,00:04:32,7,3
7CZKL1XX,2015-04-02,13,VADOS,diagnostic map,kn-in,2A_Length,00:00:32,Correct,16,00:04:32,7,3
7CZKL1XX,2015-04-02,13,VADOS,diagnostic map,kn-in,3A_Number_Sense,00:00:33,Incorrect,16,00:04:32,7,3
7CZKL1XX,2015-04-02,13,VADOS,diagnostic map,kn-in,3B_Patterns,00:00:27,Incorrect,16,00:04:32,7,3
7CZKL1XX,2015-04-02,13,VADOS,diagnostic map,kn-in,2B_Patterns,00:00:35,Correct,16,00:04:32,7,3
7CZKL1XX,2015-04-02,13,VADOS,diagnostic map,kn-in,3C_Add_Subtract,00:00:38,Incorrect,16,00:04:32,7,3
7CZKL1XX,2015-04-02,13,VADOS,diagnostic map,kn-in,2C_Length,00:00:30,Correct,16,00:04:32,7,3
7CZKL1XX,2015-04-02,13,VADOS,diagnostic map,kn-in,2D_Number_Sense,00:00:23,Correct,16,00:04:32,7,3
7CZKL1XX,2015-04-02,13,VADOS,diagnostic map,kn-in,2E_Add_Subtract,00:00:30,Correct,16,00:04:32,7,3
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,T_Tutorial,00:00:19,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,T2_Tutorial,00:00:33,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,1A_Premath,00:01:00,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,1B_Premath,00:01:10,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,1C_Order_By_Size,00:01:10,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,1D_Premath,00:00:16,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,1E_Premath,00:00:39,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,2A_Length,00:00:41,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,2B_Patterns,00:00:35,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,2C_Length,00:00:35,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,2D_Number_Sense,00:00:33,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,2E_Add_Subtract,00:00:57,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,3A_Number_Sense,00:00:34,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,3B_Patterns,00:00:17,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,3C_Add_Subtract,00:00:24,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,3D_Weight,00:01:22,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,4A_Number_Sense,00:00:36,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,4B_Length,00:45:29,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,4C_Data_Handling,00:01:35,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,4D_Time,00:00:43,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,5A_Data_Handling,00:02:20,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,5B_Multiplication,00:01:56,Correct,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,5C_Fractions,00:00:45,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,6A_Operations,00:00:42,Incorrect,11,01:41:20,13,12
80GXJG8W,2015-04-02,13,CKYC7,play all,kn-in,6B_Fractions,00:00:49,Incorrect,11,01:41:20,13,12
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,T_Tutorial,00:00:44,Correct,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,T2_Tutorial,00:00:22,Correct,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,1A_Premath,00:00:36,Correct,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,1B_Premath,00:00:43,Incorrect,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,1C_Order_By_Size,00:00:34,Correct,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,1D_Premath,00:00:10,Correct,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,1E_Premath,00:00:25,Correct,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,2A_Length,00:00:30,Correct,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,2B_Patterns,00:01:13,Incorrect,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,2C_Length,00:00:21,Incorrect,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,2D_Number_Sense,00:00:22,Correct,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,2E_Add_Subtract,00:00:40,Correct,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,3A_Number_Sense,00:00:36,Incorrect,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,3B_Patterns,00:00:18,Incorrect,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,3C_Add_Subtract,00:00:28,Correct,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,3D_Weight,00:01:04,Incorrect,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,4A_Number_Sense,00:00:43,Incorrect,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,4B_Length,00:00:40,Incorrect,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,4C_Data_Handling,00:00:51,Incorrect,12,00:13:12,11,9
5OZ04X57,2015-04-02,13,BBOH7,play all,kn-in,4D_Time,00:00:32,Correct,12,00:13:12,11,9
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,T_Tutorial,00:00:21,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,T2_Tutorial,00:00:14,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,1A_Premath,00:00:32,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,1B_Premath,00:00:34,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,1C_Order_By_Size,00:00:48,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,1D_Premath,00:00:35,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,1E_Premath,00:00:26,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,2A_Length,00:00:20,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,2B_Patterns,00:00:41,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,2C_Length,00:00:18,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,2D_Number_Sense,00:00:18,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,2E_Add_Subtract,00:00:23,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,3A_Number_Sense,00:00:44,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,3B_Patterns,00:00:38,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,3C_Add_Subtract,00:02:17,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,3D_Weight,00:01:01,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,4A_Number_Sense,00:01:17,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,4B_Length,00:00:34,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,4C_Data_Handling,00:01:43,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,4D_Time,00:00:29,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,5A_Data_Handling,00:00:39,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,5B_Multiplication,00:01:45,Correct,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,5C_Fractions,00:01:23,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,6A_Operations,00:00:57,Incorrect,13,00:24:35,12,13
CPUNSBAE,2015-04-02,13,ZEWO5,play all,kn-in,6B_Fractions,00:00:58,Incorrect,13,00:24:35,12,13
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,T_Tutorial,00:00:12,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,T2_Tutorial,00:00:12,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,1A_Premath,00:00:36,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,1B_Premath,00:01:50,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,1C_Order_By_Size,00:00:55,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,1D_Premath,00:00:20,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,1E_Premath,00:00:44,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,2A_Length,00:00:48,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,2B_Patterns,00:01:07,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,2C_Length,00:00:27,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,2D_Number_Sense,00:00:19,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,2E_Add_Subtract,00:00:47,Correct,12,00:10:20,13,0
DJMXX00S,2015-04-02,13,1UHKM,play all,kn-in,3A_Number_Sense,00:00:43,Correct,12,00:10:20,13,0
5OZ04X57,2015-04-02,13,8JKGQ,play all,kn-in,T_Tutorial,00:00:43,Correct,4,00:02:32,2,0
5OZ04X57,2015-04-02,13,8JKGQ,play all,kn-in,T2_Tutorial,00:01:09,Correct,4,00:02:32,2,0
CONVDQ1A,2015-04-02,13,QQ067,play all,kn-in,T_Tutorial,00:00:12,Correct,14,00:00:41,2,0
CONVDQ1A,2015-04-02,13,QQ067,play all,kn-in,T2_Tutorial,00:00:29,Correct,14,00:00:41,2,0
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,T_Tutorial,00:00:36,Correct,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,T2_Tutorial,00:00:27,Correct,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,1A_Premath,00:01:10,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,1B_Premath,00:00:56,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,1C_Order_By_Size,00:00:50,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,1D_Premath,00:01:34,Correct,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,1E_Premath,00:00:37,Correct,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,2A_Length,00:00:45,Correct,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,2B_Patterns,00:00:29,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,2C_Length,00:00:41,Correct,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,2D_Number_Sense,00:00:27,Correct,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,2E_Add_Subtract,00:00:39,Correct,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,3A_Number_Sense,00:01:05,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,3B_Patterns,00:00:34,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,3C_Add_Subtract,00:00:47,Correct,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,3D_Weight,00:02:50,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,4A_Number_Sense,00:00:36,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,4B_Length,00:00:46,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,4C_Data_Handling,00:01:28,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,4D_Time,00:00:38,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,5A_Data_Handling,00:00:42,Correct,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,5B_Multiplication,00:01:35,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,5C_Fractions,00:01:19,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,6A_Operations,00:01:14,Incorrect,10,00:29:39,10,15
658H97VS,2015-04-02,13,NBW7Y,play all,kn-in,6B_Fractions,00:00:54,Incorrect,10,00:29:39,10,15
EYODV719,2015-04-02,13,941B5,play all,kn-in,T_Tutorial,00:00:12,Correct,12,00:38:28,14,11
EYODV719,2015-04-02,13,941B5,play all,kn-in,T2_Tutorial,00:00:12,Correct,12,00:38:28,14,11
